,source,name_of_video,url_of_video,name_of_channel,url_of_channel,time_stamp,date,month,day,year,hour,minute,second,AM/PM,time_zone
1050,YouTube Music,CAROUSEL,https://music.youtube.com/watch?v=sbEsq4pNE1g,5 Seconds of Summer - Topic,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Apr 12 2023 9:10:09 AM EST,12 Apr 2023,Apr,12,2023,18,40,9,PM,IST
1051,YouTube Music,evermore,https://music.youtube.com/watch?v=2Ez9LcaTMeU,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Apr 12 2023 9:05:00 AM EST,12 Apr 2023,Apr,12,2023,18,35,0,PM,IST
1052,YouTube Music,All Of The Girls You Loved Before,https://music.youtube.com/watch?v=HO-31CVnLes,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Apr 12 2023 9:01:21 AM EST,12 Apr 2023,Apr,12,2023,18,31,21,PM,IST
1053,YouTube Music,invisible string,https://music.youtube.com/watch?v=CQ_dWZG5RJU,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Apr 12 2023 8:57:05 AM EST,12 Apr 2023,Apr,12,2023,18,27,5,PM,IST
1054,YouTube Music,ocean eyes,https://music.youtube.com/watch?v=3IUqoyTxEU8,Billie Eilish - Topic,https://www.youtube.com/channel/UCERrDZ8oN0U_n9MphMKERcg,Apr 12 2023 8:56:56 AM EST,12 Apr 2023,Apr,12,2023,18,26,56,PM,IST
1055,YouTube Music,drivers license,https://music.youtube.com/watch?v=l0txe6yk8Kc,Olivia Rodrigo - Topic,https://www.youtube.com/channel/UCE5XNpliPM-SmyFEp61tL_g,Apr 12 2023 8:56:55 AM EST,12 Apr 2023,Apr,12,2023,18,26,55,PM,IST
1056,YouTube Music,Into You,https://music.youtube.com/watch?v=MpGoKz40KME,Julia Michaels - Topic,https://www.youtube.com/channel/UC-bE9kenHs2wN-p96ESCFIg,Apr 12 2023 8:56:53 AM EST,12 Apr 2023,Apr,12,2023,18,26,53,PM,IST
1057,YouTube Music,Finally // beautiful stranger,https://music.youtube.com/watch?v=NhBB2lxjgOc,Halsey - Topic,https://www.youtube.com/channel/UC3BBS0-pODIeS8QGX_qtrCg,Apr 12 2023 8:56:51 AM EST,12 Apr 2023,Apr,12,2023,18,26,51,PM,IST
1058,YouTube Music,18,https://music.youtube.com/watch?v=7sr_1MNqH2Q,One Direction - Topic,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,Apr 12 2023 8:56:50 AM EST,12 Apr 2023,Apr,12,2023,18,26,50,PM,IST
1059,YouTube Music,Malibu,https://music.youtube.com/watch?v=_8FmUlp9rm4,Miley Cyrus - Topic,https://www.youtube.com/channel/UCREdEwBdZcnQLIT0ThaAtmQ,Apr 12 2023 8:56:42 AM EST,12 Apr 2023,Apr,12,2023,18,26,42,PM,IST
1060,YouTube Music,Cherry,https://music.youtube.com/watch?v=VCLbEQ5WrHE,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Apr 12 2023 8:52:17 AM EST,12 Apr 2023,Apr,12,2023,18,22,17,PM,IST
1061,YouTube Music,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),https://music.youtube.com/watch?v=7SqC7_f_-0M,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Apr 12 2023 8:42:10 AM EST,12 Apr 2023,Apr,12,2023,18,12,10,PM,IST
1062,YouTube Music,champagne problems,https://music.youtube.com/watch?v=3lB7Oh076-8,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Apr 12 2023 8:37:39 AM EST,12 Apr 2023,Apr,12,2023,18,7,39,PM,IST
1063,YouTube Music,Fool's Gold,https://music.youtube.com/watch?v=-lRPzFUjfWo,One Direction - Topic,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,Apr 11 2023 9:57:45 AM EST,11 Apr 2023,Apr,11,2023,19,27,45,PM,IST
1064,YouTube Music,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),https://music.youtube.com/watch?v=FVFWJSTRdRw,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Apr 11 2023 9:53:06 AM EST,11 Apr 2023,Apr,11,2023,19,23,6,PM,IST
1065,YouTube Music,Little Freak,https://music.youtube.com/watch?v=4UAZkexQ7Cg,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Apr 11 2023 9:49:45 AM EST,11 Apr 2023,Apr,11,2023,19,19,45,PM,IST
1066,YouTube Music,it’s time to go (bonus track),https://music.youtube.com/watch?v=mFCNdWPop-Y,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Apr 11 2023 9:45:28 AM EST,11 Apr 2023,Apr,11,2023,19,15,28,PM,IST
1067,YouTube Music,One Last Time,https://music.youtube.com/watch?v=KEGZVv6KXL0,Ariana Grande - Topic,https://www.youtube.com/channel/UC0076UMUgEng8HORUw_MYHA,Apr 11 2023 9:45:11 AM EST,11 Apr 2023,Apr,11,2023,19,15,11,PM,IST
1068,YouTube Music,Back to You,https://music.youtube.com/watch?v=XPqzTqt75lA,Louis Tomlinson - Topic,https://www.youtube.com/channel/UCpe3TthvXb8kmRiFbkeDGCQ,Apr 11 2023 9:45:10 AM EST,11 Apr 2023,Apr,11,2023,19,15,10,PM,IST
1069,YouTube Music,What Makes You Beautiful,https://music.youtube.com/watch?v=d57qSDCxVA4,One Direction - Topic,https://www.youtube.com/channel/UCREhun2tPd7aQnJczZM_Mww,Apr 11 2023 9:45:09 AM EST,11 Apr 2023,Apr,11,2023,19,15,9,PM,IST
1070,YouTube Music,New Rules,https://music.youtube.com/watch?v=ZqYGW8uXL0I,Dua Lipa - Topic,https://www.youtube.com/channel/UCzVb0SIXp9q9PeKCcFjsBtA,Apr 11 2023 9:45:07 AM EST,11 Apr 2023,Apr,11,2023,19,15,7,PM,IST
1071,YouTube Music,Strip That Down,https://music.youtube.com/watch?v=fZMf9i5N9Ec,Liam Payne - Topic,https://www.youtube.com/channel/UCEcGHupZkoAPFXXQrC2W8rA,Apr 11 2023 9:45:03 AM EST,11 Apr 2023,Apr,11,2023,19,15,3,PM,IST
1072,YouTube Music,Don't Let Me Down,https://music.youtube.com/watch?v=CpTr4USXjQw,The Chainsmokers - Topic,https://www.youtube.com/channel/UCQgUHOPJJrmzCjExg-ISupA,Apr 11 2023 9:41:18 AM EST,11 Apr 2023,Apr,11,2023,19,11,18,PM,IST
1073,YouTube Music,As It Was,https://music.youtube.com/watch?v=nujn6wbr-e8,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Apr 11 2023 9:38:30 AM EST,11 Apr 2023,Apr,11,2023,19,8,30,PM,IST
1074,YouTube Music,i'm so tired...,https://music.youtube.com/watch?v=8Glu4dyswcc,Lauv - Topic,https://www.youtube.com/channel/UCWjoDY2SXJ5dvcdunWI6mjQ,Apr 11 2023 9:35:47 AM EST,11 Apr 2023,Apr,11,2023,19,5,47,PM,IST
1075,YouTube Music,Wildest Dreams (Taylor's Version),https://music.youtube.com/watch?v=bhnaPBK9nOQ,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Apr 11 2023 9:32:06 AM EST,11 Apr 2023,Apr,11,2023,19,2,6,PM,IST
1076,YouTube Music,Bad Habits,https://music.youtube.com/watch?v=hJWSZDJb-W4,Ed Sheeran - Topic,https://www.youtube.com/channel/UClmXPfaYhXOYsNn_QUyheWQ,Apr 11 2023 9:28:17 AM EST,11 Apr 2023,Apr,11,2023,18,58,17,PM,IST
1077,YouTube Music,Paris,https://music.youtube.com/watch?v=Dfiw7EmRTC4,The Chainsmokers - Topic,https://www.youtube.com/channel/UCQgUHOPJJrmzCjExg-ISupA,Apr 11 2023 9:24:33 AM EST,11 Apr 2023,Apr,11,2023,18,54,33,PM,IST
1078,YouTube Music,Beautiful Life (Edit),https://music.youtube.com/watch?v=gIrF67AAdyU,Michael Kiwanuka - Topic,https://www.youtube.com/channel/UC5Gcobi23ZUkjOfJ-4MQPCQ,Apr 11 2023 9:24:09 AM EST,11 Apr 2023,Apr,11,2023,18,54,9,PM,IST
1079,YouTube Music,Unwind,https://music.youtube.com/watch?v=p2uunVFolSk,Tim Atlas - Topic,https://www.youtube.com/channel/UC5gsNP5JdDmo5ZxIllijbNw,Apr 11 2023 9:23:53 AM EST,11 Apr 2023,Apr,11,2023,18,53,53,PM,IST
1080,YouTube Music,Call It What You Want,https://music.youtube.com/watch?v=hK-N297-aOI,Taylor Swift - Topic,https://www.youtube.com/channel/UCPC0L1d253x-KuMNwa05TpA,Apr 11 2023 9:20:28 AM EST,11 Apr 2023,Apr,11,2023,18,50,28,PM,IST
1081,YouTube Music,Missing Piece,https://music.youtube.com/watch?v=LugHRBytIKs,Vance Joy - Topic,https://www.youtube.com/channel/UCwNoBkSn4w8l4olCKDCTplQ,Apr 11 2023 9:16:53 AM EST,11 Apr 2023,Apr,11,2023,18,46,53,PM,IST
1082,YouTube Music,Someone That Loves You,https://music.youtube.com/watch?v=ynFW5QvYFg8,HONNE - Topic,https://www.youtube.com/channel/UC5FYAw7pRrtyqrHkHwp1nIQ,Apr 11 2023 9:12:47 AM EST,11 Apr 2023,Apr,11,2023,18,42,47,PM,IST
1083,YouTube Music,More,https://music.youtube.com/watch?v=HUBC3clMAeI,Paul Weller - Topic,https://www.youtube.com/channel/UCoTaSwsGGpqA0Dt9tEodXcA,Apr 11 2023 9:05:59 AM EST,11 Apr 2023,Apr,11,2023,18,35,59,PM,IST
1084,YouTube Music,There'd Better Be A Mirrorball,https://music.youtube.com/watch?v=B-CKookVyhA,Arctic Monkeys - Topic,https://www.youtube.com/channel/UC8Yu1_yfN5qPh601Y4btsYw,Apr 11 2023 9:01:27 AM EST,11 Apr 2023,Apr,11,2023,18,31,27,PM,IST
1085,YouTube Music,She Calls Me Back,https://music.youtube.com/watch?v=gE3MVV4-hBg,Noah Kahan - Topic,https://www.youtube.com/channel/UCwGXlFP4Ba5do7KoxRJYgVQ,Apr 11 2023 8:57:22 AM EST,11 Apr 2023,Apr,11,2023,18,27,22,PM,IST
1086,YouTube Music,COMPLETE MESS,https://music.youtube.com/watch?v=Ss9kQ82Yslw,5 Seconds of Summer - Topic,https://www.youtube.com/channel/UCCj0RlDqqahEB5BXVtDcPqg,Apr 11 2023 8:57:12 AM EST,11 Apr 2023,Apr,11,2023,18,27,12,PM,IST
1087,YouTube Music,Gold,https://music.youtube.com/watch?v=LnhhinlkZt8,Chet Faker - Topic,https://www.youtube.com/channel/UCiVqHk0kyab-RAHIVq28RHw,Apr 11 2023 8:56:57 AM EST,11 Apr 2023,Apr,11,2023,18,26,57,PM,IST
1088,YouTube Music,Fix You,https://music.youtube.com/watch?v=Oncu0bgdcXU,Coldplay - Topic,https://www.youtube.com/channel/UCIaFw5VBEK8qaW6nRpx_qnw,Apr 11 2023 8:56:39 AM EST,11 Apr 2023,Apr,11,2023,18,26,39,PM,IST
1089,YouTube Music,Generation Why,https://music.youtube.com/watch?v=PH1l79V-Umw,Conan Gray - Topic,https://www.youtube.com/channel/UCDfnnzgPNShOXOYM9V4QIsQ,Apr 11 2023 8:53:02 AM EST,11 Apr 2023,Apr,11,2023,18,23,2,PM,IST
1090,YouTube Music,Grapejuice,https://music.youtube.com/watch?v=-elrsfwGdSU,Harry Styles - Topic,https://www.youtube.com/channel/UCVacQ2t5GUZ2t_J3Ia9BynA,Apr 11 2023 8:49:47 AM EST,11 Apr 2023,Apr,11,2023,18,19,47,PM,IST
1091,YouTube Music,It's Not Living (If It's Not With You),https://music.youtube.com/watch?v=3bVJFgvUZHg,The 1975 - Topic,https://www.youtube.com/channel/UCNrTdctAV0JMT7RBQvpA5lw,Apr 11 2023 8:45:01 AM EST,11 Apr 2023,Apr,11,2023,18,15,1,PM,IST
